customer,email
7808,16469.586381796@gmail.com
7809,16983.9895320362@gmail.com
7810,10173.0343723486@gmail.com
7811,6977.29107115534@gmail.com
7812,3011.69525670912@gmail.com
7813,12468.234923461@gmail.com
7814,9672.51512254262@gmail.com
7815,8792.46628840547@gmail.com
7816,12373.6306867169@gmail.com
7817,5876.74705710495@gmail.com
7818,18463.6884547977@gmail.com
7819,6370.48205431667@gmail.com
7820,15345.6146157414@gmail.com
7821,6939.94313154719@gmail.com
7822,17801.7491880739@gmail.com
7823,18188.670524278@gmail.com
7824,1503.94508991321@gmail.com
7825,18136.6356961536@gmail.com
7826,5139.30474165361@gmail.com
7827,16763.110880601@gmail.com
7828,8697.3283373809@gmail.com
7829,1612.78264184995@gmail.com
7830,5706.46167440945@gmail.com
7831,13539.7730051896@gmail.com
7832,14687.7368532277@gmail.com
7833,2910.00562996068@gmail.com
7834,16767.2838073291@gmail.com
7835,17849.6982336226@gmail.com
7836,2003.99476241739@gmail.com
7837,12484.3174268599@gmail.com
7838,16909.3182571321@gmail.com
7839,16981.3872814549@gmail.com
7840,17277.2296331173@gmail.com
7841,6177.8712430899@gmail.com
7842,6731.78362898598@gmail.com
7843,12310.468064849@gmail.com
7844,11312.2532685969@gmail.com
7845,16359.4283456686@gmail.com
7846,13653.9398725561@gmail.com
7847,19008.6799988043@gmail.com
7848,7686.936092227@gmail.com
7849,41.3952423376031@gmail.com
7850,12591.6081898795@gmail.com
7851,7768.19105081144@gmail.com
7852,19728.7640931038@gmail.com
7853,1754.33311682404@gmail.com
7854,19341.8223898935@gmail.com
7855,2181.04011002881@gmail.com
7856,10632.6013696671@gmail.com
7857,4297.11886138283@gmail.com
7858,4504.01858032355@gmail.com
7859,9313.33444982418@gmail.com
7860,6345.80296536535@gmail.com
7861,10804.6773959026@gmail.com
7862,1114.51719639404@gmail.com
7863,6001.44473769888@gmail.com
7864,18081.967792212@gmail.com
7865,13207.1106216935@gmail.com
7866,2470.79726212006@gmail.com
7867,8274.86328776926@gmail.com
7868,8937.44798464351@gmail.com
7869,11252.7490714008@gmail.com
7870,17987.0641874822@gmail.com
7871,7287.74480347522@gmail.com
7872,7277.09528980777@gmail.com
7873,17887.6818529214@gmail.com
7874,15961.9409334711@gmail.com
7875,2457.9083555988@gmail.com
7876,18597.369708033@gmail.com
7877,11177.6523244267@gmail.com
7878,19659.2988466551@gmail.com
7879,16247.5756712449@gmail.com
7880,19086.21209773@gmail.com
7881,18514.3383870262@gmail.com
7882,10987.050848285@gmail.com
7883,2930.886039417@gmail.com
7884,14039.2728942458@gmail.com
7885,8821.09538454679@gmail.com
7886,14852.2352868065@gmail.com
7887,19063.1238004873@gmail.com
7888,16824.0255232502@gmail.com
7889,7034.42180434708@gmail.com
7890,4212.36209546938@gmail.com
7891,2223.21092786058@gmail.com
7892,4913.47395088477@gmail.com
7893,16194.4619784902@gmail.com
7894,15699.2427415145@gmail.com
7895,1073.69228193164@gmail.com
7896,14044.058875314@gmail.com
7897,12540.7844955169@gmail.com
7898,347.442632910563@gmail.com
7899,16954.0873815913@gmail.com
7900,3041.67473565741@gmail.com
7901,8329.99663880351@gmail.com
7902,11911.3004165387@gmail.com
7903,4308.08551178221@gmail.com
7904,13285.9867334983@gmail.com
7905,10865.1081754761@gmail.com
7906,2046.02869198867@gmail.com
7907,19847.235029486@gmail.com
7908,18181.2701487893@gmail.com
7909,13292.4900247771@gmail.com
7910,2756.83493508445@gmail.com
7911,4741.45803851564@gmail.com
7912,6034.29241171828@gmail.com
7913,7306.45266241324@gmail.com
7914,1458.47654457693@gmail.com
7915,1480.41280217702@gmail.com
7916,15213.0637779199@gmail.com
7917,3891.11689508008@gmail.com
7918,7127.11432701373@gmail.com
7919,1666.46895294031@gmail.com
7920,8443.39719173731@gmail.com
7921,10063.6174549814@gmail.com
7922,8986.29117622622@gmail.com
7923,5907.66408886202@gmail.com
7924,18136.9166528126@gmail.com
7925,10240.3597793488@gmail.com
7926,15205.4960800707@gmail.com
7927,17493.4140527968@gmail.com
7928,12463.2358152219@gmail.com
7929,15917.7715600741@gmail.com
7930,7463.00207321206@gmail.com
7931,15002.040177902@gmail.com
7932,16512.209543667@gmail.com
7933,7389.53852359951@gmail.com
7934,7797.33656743774@gmail.com
7935,16288.4891081483@gmail.com
7936,18811.4636458925@gmail.com
7937,17524.6262012646@gmail.com
7938,5114.97567744646@gmail.com
7939,7973.70929163927@gmail.com
7940,17325.6136870023@gmail.com
7941,9698.63964498672@gmail.com
7942,12287.6936821232@gmail.com
7943,9018.73933283798@gmail.com
7944,4483.46628268692@gmail.com
7945,14121.856350651@gmail.com
7946,7512.34122980223@gmail.com
7947,7842.37548721302@gmail.com
7948,4338.09772042581@gmail.com
7949,12092.2148155167@gmail.com
7950,19285.0934138282@gmail.com
7951,19041.1900806143@gmail.com
7952,3214.34348182124@gmail.com
7953,6396.34127019509@gmail.com
7954,17327.2719310322@gmail.com
7955,6597.10455075861@gmail.com
7956,19796.1682953672@gmail.com
7957,16087.8985094386@gmail.com
7958,8451.50184470741@gmail.com
7959,17146.0131089352@gmail.com
7960,15312.0575794736@gmail.com
7961,5855.638098547@gmail.com
7962,3632.40759574319@gmail.com
7963,10130.0064406733@gmail.com
7964,10372.4721724256@gmail.com
7965,2916.32084073685@gmail.com
7966,4317.90275805001@gmail.com
7967,5342.1839558105@gmail.com
7968,4637.60980710713@gmail.com
7969,18689.7516920583@gmail.com
7970,11354.7442498077@gmail.com
7971,11991.0967733876@gmail.com
7972,17602.5686902453@gmail.com
7973,13386.6132248682@gmail.com
7974,8846.49761863146@gmail.com
7975,9437.84701602953@gmail.com
7976,14322.1618718053@gmail.com
7977,16201.6883031493@gmail.com
7978,19489.1348604436@gmail.com
7979,8664.50478341011@gmail.com
7980,18458.6917119997@gmail.com
7981,15276.5741289365@gmail.com
7982,10292.4813744589@gmail.com
7983,4798.59634298133@gmail.com
7984,19885.2539301764@gmail.com
7985,10720.4081296977@gmail.com
7986,3780.02810911508@gmail.com
7987,19875.9962969748@gmail.com
7988,19914.8293936539@gmail.com
7989,9999.38502979884@gmail.com
7990,13233.6512801656@gmail.com
7991,5294.11456611962@gmail.com
7992,17058.224327188@gmail.com
7993,142.995261708507@gmail.com
7994,7623.40184932435@gmail.com
7995,3793.86839789385@gmail.com
7996,15139.2780859668@gmail.com
7997,16503.0112001526@gmail.com
7998,12099.8523078463@gmail.com
7999,14059.9395712018@gmail.com
8000,11696.0876204008@gmail.com
8001,19403.1670818343@gmail.com
8002,14862.4113909714@gmail.com
8003,17039.7205154798@gmail.com
8004,19319.0882382912@gmail.com
8005,17489.80553055@gmail.com
8006,8034.3308244776@gmail.com
8007,1075.42337968363@gmail.com
8008,5677.96805564547@gmail.com
8009,14575.900559949@gmail.com
8010,18556.5446073154@gmail.com
8011,19128.5853563405@gmail.com
8012,9969.71854340425@gmail.com
8013,9648.3145138917@gmail.com
8014,11670.3039682577@gmail.com
8015,18632.3329757301@gmail.com
8016,13409.9550294096@gmail.com
8017,11461.7007126785@gmail.com
8018,12762.7804080923@gmail.com
8019,19646.370454031@gmail.com
8020,15735.918551289@gmail.com
8021,17850.7377518415@gmail.com
8022,90.4659632747062@gmail.com
8023,4469.61987076839@gmail.com
8024,5944.32021146175@gmail.com
8025,7456.9928983578@gmail.com
8026,5532.632288269@gmail.com
8027,16835.2415134881@gmail.com
8028,3482.11872516247@gmail.com
8029,3119.67674248782@gmail.com
8030,9413.42784621217@gmail.com
8031,4487.18588287965@gmail.com
8032,9560.97850457067@gmail.com
8033,4150.75704669487@gmail.com
8034,3985.98223367869@gmail.com
8035,2620.95946985087@gmail.com
8036,19871.5741654432@gmail.com
8037,13089.3588352706@gmail.com
8038,2684.5414313362@gmail.com
8039,10374.9142528463@gmail.com
8040,13810.8201610644@gmail.com
8041,839.601361663081@gmail.com
8042,1610.50440547382@gmail.com
8043,2123.10217007482@gmail.com
8044,5261.85409421823@gmail.com
8045,8026.28639712697@gmail.com
8046,2355.62021172885@gmail.com
8047,11171.6143498619@gmail.com
8048,13176.3270650704@gmail.com
8049,13211.2354387031@gmail.com
8050,16262.3794255874@gmail.com
8051,9489.50088707707@gmail.com
8052,14092.1678861426@gmail.com
8053,16425.6683318554@gmail.com
8054,1930.85383940884@gmail.com
8055,9224.48164332984@gmail.com
8056,8892.08402625937@gmail.com
8057,15455.3639893308@gmail.com
8058,4165.45056123985@gmail.com
8059,17584.6571654221@gmail.com
8060,368.821810515132@gmail.com
8061,1488.44389831158@gmail.com
8062,2257.40140410024@gmail.com
8063,538.926199718378@gmail.com
8064,113.39068188658@gmail.com
8065,5993.20581335388@gmail.com
8066,10085.5814180428@gmail.com
8067,4187.31769487821@gmail.com
8068,13568.3012627647@gmail.com
8069,6499.9699532846@gmail.com
8070,10751.5518480043@gmail.com
8071,8660.82347263047@gmail.com
8072,15224.6218584303@gmail.com
8073,13620.3468285014@gmail.com
8074,17234.2540950303@gmail.com
8075,19820.356331792@gmail.com
8076,11115.5594546534@gmail.com
8077,19801.4602759418@gmail.com
8078,10710.9242616154@gmail.com
8079,16063.538098481@gmail.com
8080,8741.09761132277@gmail.com
8081,16805.2900659477@gmail.com
8082,18727.1277841402@gmail.com
8083,12599.2398198266@gmail.com
8084,10173.0342093753@gmail.com
8085,10860.0821207657@gmail.com
8086,6470.48175968183@gmail.com
8087,17100.0555412541@gmail.com
8088,10345.8751577858@gmail.com
8089,3051.08201560075@gmail.com
8090,1949.94661800307@gmail.com
8091,2920.07929842104@gmail.com
8092,15951.6420312517@gmail.com
8093,17343.4836536336@gmail.com
8094,8927.55564027838@gmail.com
8095,3783.40634077415@gmail.com
8096,8144.98603161494@gmail.com
8097,8561.23003176763@gmail.com
8098,4398.2064833811@gmail.com
8099,13622.2147865756@gmail.com
8100,16769.6858242559@gmail.com
8101,4714.80371315032@gmail.com
8102,10585.1515858429@gmail.com
8103,10694.3763204366@gmail.com
8104,2756.3401574539@gmail.com
8105,11933.6729722924@gmail.com
8106,1398.00630218256@gmail.com
8107,17665.728210964@gmail.com
8108,18315.0951025691@gmail.com
8109,4425.38488897658@gmail.com
8110,7102.37515679072@gmail.com
8111,16162.7911393372@gmail.com
8112,70.8123656117823@gmail.com
8113,2262.20141949784@gmail.com
8114,18845.9394138809@gmail.com
8115,16274.6781778457@gmail.com
8116,3858.76478561945@gmail.com
8117,8314.95258265617@gmail.com
8118,4895.1996242106@gmail.com
8119,16545.0895981533@gmail.com
8120,19297.4406576282@gmail.com
8121,9082.95575404237@gmail.com
8122,11861.91883567@gmail.com
8123,6060.48454945697@gmail.com
8124,13940.9206673598@gmail.com
8125,15479.7197485648@gmail.com
8126,9372.67502648197@gmail.com
8127,18227.7932384829@gmail.com
8128,2169.45232181367@gmail.com
8129,19543.4295601812@gmail.com
8130,17649.822505659@gmail.com
8131,9907.77808626252@gmail.com
8132,5346.1764943758@gmail.com
8133,10379.2505300427@gmail.com
8134,15219.2876770834@gmail.com
8135,17021.1908655188@gmail.com
8136,18157.573104358@gmail.com
8137,3801.87539260532@gmail.com
8138,19217.3474518952@gmail.com
8139,15468.0456310636@gmail.com
8140,10347.0756889703@gmail.com
8141,19935.7166852399@gmail.com
8142,2860.82294636546@gmail.com
8143,15714.1655874329@gmail.com
8144,4032.68497582711@gmail.com
8145,14555.283994955@gmail.com
8146,7380.45748361107@gmail.com
8147,5133.77515997458@gmail.com
8148,7969.43192230677@gmail.com
8149,8380.61464223405@gmail.com
8150,6433.65693643317@gmail.com
8151,11002.7508673144@gmail.com
8152,17156.0806821941@gmail.com
8153,487.647977474378@gmail.com
8154,16767.479179723@gmail.com
8155,7014.30069215875@gmail.com
8156,17788.310968399@gmail.com
8157,16259.4454405226@gmail.com
8158,1839.32714858255@gmail.com
8159,5521.65886283666@gmail.com
8160,14137.0787927178@gmail.com
8161,6697.9499897745@gmail.com
8162,6775.36007757392@gmail.com
8163,19656.3290540278@gmail.com
8164,5471.45454152185@gmail.com
8165,8102.97352604824@gmail.com
8166,1535.3672644028@gmail.com
8167,14398.9629330335@gmail.com
8168,1403.72551493882@gmail.com
8169,9371.05309290369@gmail.com
8170,5254.62030538195@gmail.com
8171,10014.0614880237@gmail.com
8172,2287.0270214472@gmail.com
8173,15313.6958196948@gmail.com
8174,4015.63958425564@gmail.com
8175,4035.03719276935@gmail.com
8176,6358.47002797225@gmail.com
8177,9849.15698085423@gmail.com
8178,18889.7609417196@gmail.com
8179,7459.48320025019@gmail.com
8180,17630.3257581578@gmail.com
8181,7504.19571244088@gmail.com
8182,11142.2634729065@gmail.com
8183,1212.06888911035@gmail.com
8184,13289.9114099809@gmail.com
8185,7530.67994489963@gmail.com
8186,18470.17208684@gmail.com
8187,16769.8818019792@gmail.com
8188,13732.0694409178@gmail.com
8189,18194.8130206056@gmail.com
8190,9379.91048695869@gmail.com
8191,19170.8454835415@gmail.com
8192,16156.6533226715@gmail.com
8193,9942.6840851414@gmail.com
8194,17827.5434660763@gmail.com
8195,17423.2272676658@gmail.com
8196,14827.534582939@gmail.com
8197,73.639607820427@gmail.com
8198,4984.43418867909@gmail.com
8199,1145.46742814081@gmail.com
8200,19240.6176599371@gmail.com
8201,8748.71571448585@gmail.com
8202,13022.9291667864@gmail.com
8203,10651.9683438565@gmail.com
8204,7205.93227597536@gmail.com
8205,4910.81675967528@gmail.com
8206,19693.9088534238@gmail.com
8207,5462.10688186856@gmail.com
8208,18303.9027434599@gmail.com
8209,18184.364932626@gmail.com
8210,322.388723991346@gmail.com
8211,3303.95663326909@gmail.com
8212,10650.3448550473@gmail.com
8213,19740.2978766232@gmail.com
8214,10334.6949611413@gmail.com
8215,15226.2025877016@gmail.com
8216,12803.2831569323@gmail.com
8217,15926.489779586@gmail.com
8218,7330.42777189147@gmail.com
8219,2112.96289787604@gmail.com
8220,4506.95900050551@gmail.com
8221,8636.18414916471@gmail.com
8222,3396.67270790599@gmail.com
8223,669.279794238275@gmail.com
8224,10584.9910850793@gmail.com
8225,7201.64920723368@gmail.com
8226,1448.38176874584@gmail.com
8227,18504.9644234821@gmail.com
8228,16142.4924421269@gmail.com
8229,14632.1597491754@gmail.com
8230,6160.28242868558@gmail.com
8231,6990.12166117295@gmail.com
8232,4625.35627295543@gmail.com
8233,1413.78992651566@gmail.com
8234,18750.6145371359@gmail.com
8235,7542.60950209713@gmail.com
8236,10279.408112539@gmail.com
8237,15588.3962223467@gmail.com
8238,13059.8471641997@gmail.com
8239,11424.8563466028@gmail.com
8240,5899.61087957863@gmail.com
8241,5075.25531686307@gmail.com
8242,18875.5850070983@gmail.com
8243,10160.0037535571@gmail.com
8244,12652.1325580354@gmail.com
8245,17989.6900878178@gmail.com
8246,19022.5891275057@gmail.com
8247,17954.282126514@gmail.com
8248,8356.10466369311@gmail.com
8249,14790.0848315812@gmail.com
8250,11846.0978904509@gmail.com
8251,3756.43230369873@gmail.com
8252,1308.50669656205@gmail.com
8253,16090.1781892926@gmail.com
8254,8924.50284302048@gmail.com
8255,1858.23362541129@gmail.com
8256,17085.2735089245@gmail.com
8257,1088.52183261956@gmail.com
8258,10412.146281186@gmail.com
8259,11515.1279567524@gmail.com
8260,3504.28532457049@gmail.com
8261,2846.16364224465@gmail.com
8262,743.132221430074@gmail.com
8263,18950.0134890343@gmail.com
8264,1725.94572405796@gmail.com
8265,4376.91169800842@gmail.com
8266,7970.11624254333@gmail.com
8267,9073.6928777569@gmail.com
8268,3601.52942613396@gmail.com
8269,12961.5116956255@gmail.com
8270,18870.634930541@gmail.com
8271,9109.21493434091@gmail.com
8272,6259.55353629636@gmail.com
8273,13665.1400916348@gmail.com
8274,12415.3478474102@gmail.com
8275,3924.57457351056@gmail.com
8276,12085.343614338@gmail.com
8277,2873.02834751667@gmail.com
8278,5013.70266633318@gmail.com
8279,17085.4028445366@gmail.com
8280,18060.3448950197@gmail.com
8281,10133.9226146059@gmail.com
8282,5538.6416866295@gmail.com
8283,1863.90285192779@gmail.com
8284,3258.82743559754@gmail.com
8285,13744.5534845071@gmail.com
8286,1958.1330416631@gmail.com
8287,12637.3213581413@gmail.com
8288,6930.70001228224@gmail.com
8289,9972.2392793966@gmail.com
8290,12589.8930216036@gmail.com
8291,156.961822201265@gmail.com
8292,3079.0143822527@gmail.com
8293,13682.4045612309@gmail.com
8294,16753.8345520336@gmail.com
8295,11417.2182955076@gmail.com
8296,1142.09771765722@gmail.com
8297,14573.9246204216@gmail.com
8298,16995.097675856@gmail.com
8299,11654.0692338261@gmail.com
8300,11664.3390709213@gmail.com
8301,326.749456495745@gmail.com
8302,2075.69642629311@gmail.com
8303,10017.5931334361@gmail.com
8304,5061.27211912442@gmail.com
8305,12016.2785790975@gmail.com
8306,8672.64939743374@gmail.com
8307,863.375715972157@gmail.com
8308,8424.72218821687@gmail.com
8309,4368.0778978311@gmail.com
8310,16775.7308206419@gmail.com
8311,15069.1889544381@gmail.com
8312,4005.9197541147@gmail.com
8313,19171.9315934991@gmail.com
8314,2216.53928050492@gmail.com
8315,12063.908341323@gmail.com
8316,4550.10004030843@gmail.com
8317,6554.86288144812@gmail.com
8318,61.3583635510877@gmail.com
8319,7020.11216642917@gmail.com
8320,9991.22424416733@gmail.com
8321,5527.826252172@gmail.com
8322,19283.0703284529@gmail.com
8323,7435.20489524188@gmail.com
8324,9568.11924496456@gmail.com
8325,9086.25120457704@gmail.com
8326,17786.5836236894@gmail.com
8327,12732.1751302918@gmail.com
8328,17393.2663630175@gmail.com
8329,2007.93365948461@gmail.com
8330,9735.97148748906@gmail.com
8331,5928.24664831255@gmail.com
8332,16315.8745270877@gmail.com
8333,4058.3875743628@gmail.com
8334,12785.8578513132@gmail.com
8335,10857.834900537@gmail.com
8336,17877.6286073439@gmail.com
8337,15421.0993136752@gmail.com
8338,17984.2854647536@gmail.com
8339,8620.39916982502@gmail.com
8340,10346.3986978759@gmail.com
8341,12933.4372581621@gmail.com
8342,7815.07623924268@gmail.com
8343,2169.57064043055@gmail.com
8344,5884.16643993696@gmail.com
8345,3014.30330914003@gmail.com
8346,6665.99077634909@gmail.com
8347,10826.0793711438@gmail.com
8348,8544.59259030805@gmail.com
8349,5977.91890370543@gmail.com
8350,19915.8348597656@gmail.com
8351,5395.80335006327@gmail.com
8352,6849.49441598263@gmail.com
8353,1145.11022791499@gmail.com
8354,5721.77602410549@gmail.com
8355,15111.7103557796@gmail.com
8356,13175.3756409055@gmail.com
8357,8318.13492971961@gmail.com
8358,4519.69531279639@gmail.com
8359,7574.66676957346@gmail.com
8360,10433.4203316984@gmail.com
8361,18762.7183593565@gmail.com
8362,5168.40654884046@gmail.com
8363,15016.7823842131@gmail.com
8364,11091.1488898264@gmail.com
8365,2710.94372547534@gmail.com
8366,4492.41183598526@gmail.com
8367,2682.47133514797@gmail.com
8368,5564.13743013819@gmail.com
8369,16604.6270791539@gmail.com
8370,14909.0245816188@gmail.com
8371,2348.04387629475@gmail.com
8372,14410.1072569261@gmail.com
8373,13024.1459207989@gmail.com
8374,17189.1138896763@gmail.com
8375,18912.543980656@gmail.com
8376,7879.92680818867@gmail.com
8377,1479.62949195714@gmail.com
8378,8686.99328302685@gmail.com
8379,1598.20469400124@gmail.com
8380,13418.189302031@gmail.com
8381,12314.034330447@gmail.com
8382,19878.4982630992@gmail.com
8383,9588.84255747101@gmail.com
8384,9248.01830806327@gmail.com
8385,10907.3564521899@gmail.com
8386,7154.07973581692@gmail.com
8387,10473.895458892@gmail.com
8388,14948.1416941986@gmail.com
8389,17134.0438141904@gmail.com
8390,18961.0149086234@gmail.com
8391,10255.6346243166@gmail.com
8392,15031.4481979532@gmail.com
8393,11220.9206463781@gmail.com
8394,2056.06604534108@gmail.com
8395,5610.59625247447@gmail.com
8396,19181.7490632732@gmail.com
8397,13031.8141312676@gmail.com
8398,14566.2270049129@gmail.com
8399,18415.9363182483@gmail.com
8400,14082.1990653917@gmail.com
8401,16207.9218037685@gmail.com
8402,15322.8829133951@gmail.com
8403,3757.66175565962@gmail.com
8404,9349.83704226115@gmail.com
8405,10417.4813472452@gmail.com
8406,1490.48354643071@gmail.com
8407,16413.9757518074@gmail.com
8408,11842.3528617667@gmail.com
8409,1507.15028117714@gmail.com
8410,19420.0577605225@gmail.com
8411,17816.8522778074@gmail.com
8412,5628.69039121014@gmail.com
8413,11718.2371495196@gmail.com
8414,3033.29851329047@gmail.com
8415,16157.0705855435@gmail.com
8416,7412.43239834998@gmail.com
8417,16084.2489412017@gmail.com
8418,17401.7849542042@gmail.com
8419,18409.1391814505@gmail.com
8420,19886.0001709547@gmail.com
8421,11783.4361460714@gmail.com
8422,6335.01043564128@gmail.com
8423,926.798862303374@gmail.com
8424,15086.1224857918@gmail.com
8425,3580.70572207379@gmail.com
8426,10790.0492057132@gmail.com
8427,1473.86729615671@gmail.com
8428,3535.90183308115@gmail.com
8429,10323.2824157891@gmail.com
8430,14554.5860128994@gmail.com
8431,3193.29524245905@gmail.com
8432,12947.4029525681@gmail.com
8433,5966.96256253147@gmail.com
8434,14445.0944071964@gmail.com
8435,4759.56669118791@gmail.com
8436,8669.50863184407@gmail.com
8437,16835.9049824548@gmail.com
8438,12325.728712514@gmail.com
8439,7560.47064954462@gmail.com
8440,13784.0170597003@gmail.com
8441,10626.6024202234@gmail.com
8442,7713.48033611174@gmail.com
8443,2964.90713517624@gmail.com
8444,10830.2068841974@gmail.com
8445,2880.47327990597@gmail.com
8446,4306.18555040797@gmail.com
8447,913.901630174601@gmail.com
8448,13387.2418082356@gmail.com
8449,3535.73538612016@gmail.com
8450,3242.48664745409@gmail.com
8451,13487.7625951222@gmail.com
8452,131.32759795012@gmail.com
8453,6577.24111798545@gmail.com
8454,654.962156659458@gmail.com
8455,19031.6362690474@gmail.com
8456,1701.92358514131@gmail.com
8457,3297.33067897079@gmail.com
8458,18462.8556658835@gmail.com
8459,800.331319593592@gmail.com
8460,10885.4658923035@gmail.com
8461,3844.12500570016@gmail.com
8462,6780.19387966511@gmail.com
8463,5422.58365844702@gmail.com
8464,14842.8954265898@gmail.com
8465,2755.46088855411@gmail.com
8466,7219.54605049058@gmail.com
8467,4087.93115560617@gmail.com
8468,6383.49964921316@gmail.com
8469,16402.1785289308@gmail.com
8470,14463.2255501843@gmail.com
8471,10878.2031780344@gmail.com
8472,9994.03959863773@gmail.com
8473,5577.86170055182@gmail.com
8474,15824.4029310253@gmail.com
8475,7789.31675371202@gmail.com
8476,1608.05527995015@gmail.com
8477,3991.85715112719@gmail.com
8478,2547.32673998224@gmail.com
8479,19714.4538219182@gmail.com
8480,15415.7379856326@gmail.com
8481,9727.98092979915@gmail.com
8482,10084.842045425@gmail.com
8483,2862.94706587493@gmail.com
8484,14730.9464535704@gmail.com
8485,1450.88029846177@gmail.com
8486,14526.3222935873@gmail.com
8487,4401.01172419405@gmail.com
8488,17152.9914767006@gmail.com
8489,11482.1577873433@gmail.com
8490,19575.9112660112@gmail.com
8491,7259.05327459029@gmail.com
8492,16943.8536919744@gmail.com
8493,1032.71100622742@gmail.com
8494,19846.6574707311@gmail.com
8495,7589.52477539983@gmail.com
8496,14410.5173675984@gmail.com
8497,8495.88437787001@gmail.com
8498,4831.07974839001@gmail.com
8499,2964.40555923083@gmail.com
8500,13967.8495282361@gmail.com
8501,13271.0640598659@gmail.com
8502,8911.30133042508@gmail.com
8503,9619.2216562673@gmail.com
8504,17913.3367468435@gmail.com
8505,15901.2411036023@gmail.com
8506,15578.318568025@gmail.com
8507,4416.10506812413@gmail.com
8508,18048.4206228135@gmail.com
8509,15284.2004319848@gmail.com
8510,7803.15968731465@gmail.com
8511,6074.11714506033@gmail.com
8512,12010.9184011808@gmail.com
8513,10288.9828126268@gmail.com
8514,341.161492867162@gmail.com
8515,9700.01297909091@gmail.com
8516,6431.0356226319@gmail.com
8517,586.934027408715@gmail.com
8518,19360.9261482318@gmail.com
8519,11618.227600567@gmail.com
8520,7546.0369842879@gmail.com
8521,284.443212506827@gmail.com
8522,111.988026557257@gmail.com
8523,10261.3831350161@gmail.com
8524,1057.49848173698@gmail.com
8525,193.361774052959@gmail.com
8526,10019.645889265@gmail.com
8527,9521.42854421493@gmail.com
8528,10589.4079595578@gmail.com
8529,2008.6893434017@gmail.com
8530,4990.56558419671@gmail.com
8531,16518.3402872914@gmail.com
8532,691.85462779738@gmail.com
8533,738.450161451707@gmail.com
8534,15766.4912251164@gmail.com
8535,829.910550082568@gmail.com
8536,648.133808146231@gmail.com
8537,1670.69600543007@gmail.com
8538,14379.3550656789@gmail.com
8539,13275.9560387693@gmail.com
8540,8249.81877542497@gmail.com
8541,6037.01997479936@gmail.com
8542,8646.2259633292@gmail.com
8543,19171.1807429045@gmail.com
8544,4173.1002625979@gmail.com
8545,8260.2822480842@gmail.com
8546,16598.2194718285@gmail.com
8547,9830.90246242075@gmail.com
8548,4050.60624645371@gmail.com
8549,19737.1777574227@gmail.com
8550,8508.58208411396@gmail.com
8551,3551.56712948461@gmail.com
8552,7892.50552064064@gmail.com
8553,19619.6865280578@gmail.com
8554,7812.86069636745@gmail.com
8555,3054.48201118014@gmail.com
8556,4178.76604804955@gmail.com
8557,6664.51981192455@gmail.com
8558,18544.7385792241@gmail.com
8559,750.696883319411@gmail.com
8560,4008.68375802599@gmail.com
8561,5671.08145116153@gmail.com
8562,13238.0983372997@gmail.com
8563,647.635375257349@gmail.com
8564,17927.0069427157@gmail.com
8565,19948.1483259283@gmail.com
8566,14895.8771994414@gmail.com
8567,969.458930642577@gmail.com
8568,17370.8092753405@gmail.com
8569,16874.6426093739@gmail.com
8570,11766.8909800951@gmail.com
8571,10771.8435513319@gmail.com
8572,13655.6671893275@gmail.com
8573,9350.50220615021@gmail.com
8574,3620.45426772558@gmail.com
8575,7242.40050898399@gmail.com
8576,10564.4203621468@gmail.com
8577,4587.60056949058@gmail.com
8578,3218.46890881658@gmail.com
8579,19474.288956549@gmail.com
8580,5144.43049877346@gmail.com
8581,2860.70068845106@gmail.com
8582,9722.05800972879@gmail.com
8583,1956.22446598578@gmail.com
8584,1766.95293114264@gmail.com
8585,18129.4833753426@gmail.com
8586,8650.54591991357@gmail.com
8587,16449.2506663643@gmail.com
8588,8143.06505599758@gmail.com
8589,13501.7850275191@gmail.com
8590,9731.49267384317@gmail.com
8591,11082.0203314796@gmail.com
8592,1395.06062960392@gmail.com
8593,8157.47856378509@gmail.com
8594,17942.6429132377@gmail.com
8595,2986.66320483782@gmail.com
8596,10056.3070314424@gmail.com
8597,8516.74961218378@gmail.com
8598,13068.6028536018@gmail.com
8599,17312.015814025@gmail.com
8600,7705.11175486445@gmail.com
8601,6775.09932494792@gmail.com
8602,10395.5827923543@gmail.com
8603,12948.0563404721@gmail.com
8604,4818.28333620192@gmail.com
8605,11472.1391898897@gmail.com
8606,18033.6972608725@gmail.com
8607,3276.77233269648@gmail.com
8608,14627.3685715871@gmail.com
8609,2257.45667998772@gmail.com
8610,4682.32342751627@gmail.com
8611,9648.05783094186@gmail.com
8612,12217.7752534868@gmail.com
8613,11799.628414317@gmail.com
8614,19108.0133575599@gmail.com
8615,10698.0373480248@gmail.com
8616,16714.267758864@gmail.com
8617,18094.5867683822@gmail.com
8618,11541.5712130668@gmail.com
8619,3359.7070617557@gmail.com
8620,7512.6651927873@gmail.com
8621,18221.3137366497@gmail.com
8622,4039.63510264759@gmail.com
8623,16935.9969307086@gmail.com
8624,6360.24822035199@gmail.com
8625,8415.22533814702@gmail.com
8626,17149.2059701048@gmail.com
8627,14316.7066059518@gmail.com
8628,13740.2029634442@gmail.com
8629,12481.421875556@gmail.com
8630,1008.10990698542@gmail.com
8631,17804.8722361375@gmail.com
8632,6905.85294907726@gmail.com
8633,14661.8763708139@gmail.com
8634,13911.0079469322@gmail.com
8635,18821.1707687723@gmail.com
